"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.708010597E2,1.442235855E1,6.820716248E0,-8.315208435E-1,1.597554454E1
2.708110397E2,1.460033844E1,5.968089294E0,-1.826202393E-2,1.577302463E1
2.708210207E2,1.527663208E1,5.205724640E0,7.566764832E-1,1.615696803E1
2.708310017E2,1.456022186E1,4.053271179E0,8.955876160E-1,1.514038127E1
2.708409827E2,1.239377701E1,2.746937714E0,1.143771515E0,1.274596362E1
2.708509627E2,1.056607773E1,1.316063232E0,1.718875580E0,1.078557158E1
2.708609437E2,9.594747620E0,2.842588806E-1,3.129542084E0,1.009623785E1
2.708709247E2,9.122779083E0,-4.894821167E-1,5.527854767E0,1.067810233E1
2.708809057E2,9.079519043E0,-8.277786255E-1,8.736282806E0,1.262717390E1
2.708908857E2,9.661808167E0,-1.421144714E0,1.109522736E1,1.478087479E1
2.709008667E2,1.205054077E1,-2.961591339E0,9.355994110E0,1.554095177E1
2.709108477E2,1.453073318E1,-4.280348969E0,5.943989410E0,1.627251069E1
2.709208287E2,1.554981400E1,-5.207520905E0,3.872447205E0,1.684965390E1
2.709308087E2,1.460617630E1,-5.982309723E0,3.716920624E0,1.621554546E1
2.709407897E2,1.236443802E1,-6.387068024E0,4.742587738E0,1.470258834E1
2.709507707E2,1.110346024E1,-6.220464478E0,4.776716766E0,1.359404394E1
2.709607517E2,1.034917877E1,-6.144123230E0,3.218906250E0,1.245861585E1
2.709707317E2,9.250313873E0,-5.115911407E0,2.228266296E0,1.080305637E1
2.709807127E2,8.284671936E0,-3.849844208E0,1.816173248E0,9.314267270E0
2.709906937E2,7.756719818E0,-2.929707642E0,1.295705566E0,8.392183394E0
2.710006747E2,7.148534546E0,-2.322570190E0,7.568261719E-1,7.554380471E0
2.710106547E2,6.532266083E0,-1.676064606E0,2.722837830E-1,6.749357836E0
2.710206357E2,6.393804016E0,-1.020428009E0,-2.115101624E-1,6.478174100E0
2.710306167E2,6.254743195E0,-6.646179199E-1,-5.131329346E-1,6.310850562E0
2.710405977E2,5.618266754E0,-6.197113037E-1,-5.891748047E-1,5.682964928E0
2.710505777E2,5.058880005E0,-3.204835510E-1,-4.974156189E-1,5.093368130E0
2.710605587E2,5.238805847E0,4.216731262E-1,-4.769082642E-1,5.277341795E0
2.710705397E2,5.264402618E0,1.224603424E0,-1.567240906E-1,5.407231354E0
2.710805207E2,5.006039886E0,1.694027252E0,-7.289840698E-2,5.285402336E0
2.710905007E2,4.173022156E0,1.669627991E0,1.052311707E-1,4.495869787E0
2.711004817E2,3.191812592E0,1.495390320E0,4.674778748E-1,3.555614629E0
2.711104627E2,2.250120850E0,1.285377045E0,7.530839539E-1,2.698587302E0
2.711204437E2,1.529818726E0,1.037043457E0,1.084943848E0,2.143107001E0
2.711304237E2,1.555415497E0,8.372090149E-1,1.461860046E0,2.292873982E0
2.711404047E2,2.795586548E0,4.766088867E-1,1.472637634E0,3.195484592E0
2.711503857E2,4.102219391E0,1.441502380E-1,1.347797241E0,4.320363483E0
2.711603667E2,5.809868317E0,6.376739502E-2,1.262923737E0,5.945890388E0
2.711703467E2,8.114176483E0,3.559597778E-1,8.250842285E-1,8.163781682E0
2.711803277E2,1.094014984E1,1.360820160E0,-3.884422302E-1,1.103130080E1
2.711903087E2,1.301423676E1,3.106639709E0,-2.477498016E0,1.360733497E1
2.712002897E2,1.488325012E1,5.497917023E0,-4.815037079E0,1.658079636E1
2.712102697E2,1.731853592E1,7.373965759E0,-5.965694275E0,1.974579868E1
2.712202507E2,2.101629639E1,7.179520111E0,-7.747738495E0,2.352143011E1
2.712302317E2,2.081017502E1,3.375181274E0,-8.802145844E0,2.284585311E1
2.712402127E2,1.594214813E1,-7.409591675E-2,-7.290140076E0,1.753008042E1
2.712501927E2,1.088596252E1,-1.577419739E0,-6.258784790E0,1.265562405E1
2.712601737E2,8.279582520E0,-1.970951385E0,-5.475014648E0,1.011987754E1
2.712701547E2,9.813592529E0,-1.354832611E0,-3.850442963E0,1.062864435E1
2.712801357E2,1.386985748E1,-9.722282410E-1,-1.996997223E0,1.404657155E1
2.712901157E2,1.351524490E1,-2.755170593E0,4.463717651E-1,1.380043686E1
2.713000967E2,9.565408630E0,-4.802762604E0,3.881129150E0,1.138537370E1
2.713100777E2,1.032373169E1,-6.445147247E0,4.870571594E0,1.310884536E1
2.713200587E2,1.532318527E1,-8.159382477E0,5.429808655E0,1.818951212E1
2.713300387E2,1.724473938E1,-7.674391022E0,7.408244476E0,2.027706586E1
2.713400197E2,1.358455078E1,-4.884043579E0,5.631439362E0,1.549538676E1
2.713500007E2,9.999206543E0,-2.051334229E0,3.685935059E0,1.085256748E1
2.713599817E2,9.189091187E0,-3.936813354E-2,4.681514740E0,1.031297857E1
2.713699617E2,9.870474243E0,9.752220154E-1,6.160888367E0,1.167620937E1
2.713799427E2,1.146750320E1,1.953587494E0,8.036188660E0,1.413861599E1
2.713899237E2,1.347902023E1,3.306174774E0,9.677675171E0,1.691957963E1
2.713999047E2,1.493055176E1,3.806284790E0,1.018721558E1,1.847128964E1
2.714098847E2,1.562615524E1,2.750829620E0,8.499026184E0,1.799936769E1
2.714198657E2,1.317814590E1,1.755399628E0,4.974605255E0,1.419477562E1
2.714298467E2,1.005519012E1,1.145717468E0,2.866239624E0,1.051831006E1
2.714398277E2,8.299940186E0,5.757028198E-1,1.943857727E0,8.543946611E0
2.714498077E2,7.558831329E0,2.281256104E-1,1.299148407E0,7.673054082E0
2.714597887E2,6.974147186E0,-2.574645996E-2,8.574169922E-1,7.026703050E0
2.714697697E2,6.558012543E0,5.209167480E-2,6.554869080E-1,6.590895625E0
2.714797507E2,6.117778015E0,1.197509766E-3,6.607260132E-1,6.153354219E0
2.714897307E2,5.514382782E0,-1.360670471E-1,6.565347290E-1,5.554995010E0
2.714997117E2,5.081932068E0,-6.706054688E-2,5.328918457E-1,5.110235257E0
2.715096927E2,4.760550385E0,-4.685256958E-2,1.148112488E-1,4.762165133E0
2.715196737E2,4.522545319E0,-1.184037781E-1,-4.734654236E-1,4.548802603E0
2.715296537E2,4.407883759E0,-8.981323242E-2,-1.199904785E0,4.569165913E0
2.715396347E2,3.860771484E0,-2.463876343E-1,-8.093669128E-1,3.952383853E0
2.715496162E2,4.097728729E0,-6.500981140E-1,-7.197033691E-1,4.210935910E0
2.715595972E2,4.469555511E0,-9.375004578E-1,-5.489085388E-1,4.599688485E0
2.715695772E2,4.405937805E0,-1.428180084E0,-5.005590820E-1,4.658599112E0
2.715795582E2,4.495601349E0,-2.043849792E0,-1.790277100E-1,4.941639848E0
2.715895392E2,4.753814392E0,-2.398162994E0,3.112028503E-1,5.333552684E0
2.715995202E2,4.937632141E0,-2.508782959E0,6.728507996E-1,5.579151485E0
2.716095002E2,5.384003906E0,-2.323468323E0,8.237370300E-1,5.921532386E0
2.716194812E2,6.118676147E0,-1.858535156E0,9.093589783E-1,6.459046716E0
2.716294622E2,7.322023773E0,-1.085392914E0,6.981481934E-1,7.434885393E0
2.716394432E2,8.937165070E0,1.077758789E-1,7.469467163E-2,8.938127008E0
2.716494232E2,1.079225739E1,1.564995575E0,-4.888833618E-1,1.091609076E1
2.716594042E2,1.287547531E1,2.989134064E0,-1.060993652E0,1.326041080E1
2.716693852E2,1.506512192E1,4.608316956E0,-1.660347290E0,1.584144049E1
2.716793662E2,1.678250061E1,6.168821869E0,-2.460134125E0,1.804879359E1
2.716893462E2,1.769814651E1,7.540868683E0,-2.756368103E0,1.943416208E1
2.716993272E2,1.729578323E1,8.501870270E0,-1.612596588E0,1.933976172E1
2.717093082E2,1.600801117E1,8.795858917E0,9.729766846E-3,1.826536751E1
2.717192892E2,1.426294006E1,8.403524780E0,7.843688965E-2,1.655466219E1
2.717292692E2,1.350925735E1,7.288792877E0,-9.261241150E-1,1.537804415E1
2.717392502E2,1.403646103E1,5.933361511E0,-1.180744629E0,1.528467124E1
2.717492312E2,1.447145645E1,4.502337341E0,-2.618055725E-1,1.515792319E1
2.717592122E2,1.347018860E1,2.412084045E0,-6.107299805E-2,1.368458477E1
2.717691922E2,1.146810196E1,7.450007629E-1,1.655557251E-1,1.149346760E1
2.717791732E2,1.015727783E1,-3.116519165E-1,1.313668213E0,1.024661622E1
2.717891542E2,9.892478485E0,-1.034648438E0,3.027005310E0,1.039684515E1
2.717991352E2,9.908944244E0,-1.379082184E0,5.208718414E0,1.127917511E1
2.718091152E2,1.030322433E1,-1.718426514E0,7.735164642E0,1.299777648E1
2.718190962E2,1.137993530E1,-2.206711121E0,9.746831360E0,1.514507257E1
2.718290772E2,1.279539185E1,-3.018023987E0,9.356892242E0,1.613635503E1
2.718390582E2,1.372016876E1,-3.840114441E0,7.104076996E0,1.592034609E1
2.718490382E2,1.408136765E1,-4.594695282E0,5.485642548E0,1.579520224E1
2.718590192E2,1.325059525E1,-5.173541565E0,4.459526367E0,1.490742037E1
2.718690002E2,1.215547256E1,-5.416336670E0,3.885170746E0,1.386314423E1
2.718789812E2,1.133353180E1,-5.183720398E0,3.734733582E0,1.301030880E1
2.718889612E2,1.030172745E1,-4.697681122E0,3.436703339E0,1.183235928E1
2.718989422E2,8.953481140E0,-3.825444946E0,3.232527924E0,1.025904919E1
2.719089232E2,8.038733368E0,-2.829416199E0,2.894081726E0,9.000141067E0
2.719189042E2,7.500901794E0,-2.018402710E0,2.226919098E0,8.080634003E0
2.719288842E2,7.126230927E0,-1.466051331E0,1.452878723E0,7.419119241E0
2.719388652E2,6.649771729E0,-1.159039764E0,5.857319641E-1,6.775390701E0
2.719488462E2,6.556365967E0,-5.388793945E-1,-7.634124756E-2,6.578917364E0
2.719588272E2,6.570436707E0,8.756790161E-2,-5.496569824E-1,6.593969173E0
2.719688072E2,6.138584747E0,4.294569397E-1,-9.187893677E-1,6.221802783E0
2.719787882E2,5.431904297E0,4.303550720E-1,-1.005309448E0,5.540887733E0
2.719887692E2,4.852608948E0,5.379812622E-1,-9.761201477E-1,4.978960532E0
2.719987502E2,4.460274811E0,1.080303497E0,-8.187973022E-1,4.661709564E0
2.720087302E2,4.496798859E0,1.681303711E0,-4.104464722E-1,4.818344991E0
2.720187112E2,4.468807068E0,1.995799713E0,-8.771759033E-2,4.895012511E0
2.720286922E2,4.115242310E0,2.001188507E0,1.204994202E-1,4.577607980E0
2.720386732E2,3.505709839E0,1.738784180E0,2.842588806E-1,3.923541131E0
2.720486532E2,2.850073242E0,1.212628326E0,3.555107117E-1,3.117655018E0
2.720586342E2,2.732118530E0,6.280938721E-1,5.026547241E-1,2.848093283E0
2.720686152E2,3.548969879E0,-2.544708252E-2,6.577322388E-1,3.609493933E0
2.720785962E2,4.597689056E0,-5.592370605E-1,8.349636841E-1,4.706235768E0
2.720885762E2,5.960754547E0,-7.565267944E-1,9.033714294E-1,6.076101341E0
2.720985572E2,7.815547485E0,-7.309300232E-1,7.656578064E-1,7.886905164E0
2.721085382E2,9.787995758E0,-2.869532776E-1,3.857478333E-1,9.799796148E0
2.721185192E2,1.101289856E1,6.638694763E-1,-6.670129395E-1,1.105303414E1
2.721284992E2,1.179442337E1,1.919458466E0,-2.132166138E0,1.213832261E1
2.721384802E2,1.335313202E1,3.253783722E0,-3.259920959E0,1.412516647E1
2.721484612E2,1.553933578E1,3.900738373E0,-3.778592377E0,1.646099866E1
2.721584422E2,1.749980896E1,2.233505402E0,-4.226461029E0,1.814097111E1
2.721684222E2,1.878234192E1,-1.803749084E-1,-5.266647949E0,1.950760066E1
2.721784032E2,1.782223846E1,-1.464404755E0,-6.203250275E0,1.892767759E1
2.721883842E2,1.534429138E1,-1.603914642E0,-7.408244476E0,1.711437718E1
2.721983652E2,1.186477707E1,4.173321533E-1,-8.949289856E0,1.486730944E1
2.722083452E2,1.002764740E1,2.289189606E0,-8.730145569E0,1.349109125E1
2.722183262E2,1.221430023E1,2.339485016E0,-5.479205933E0,1.358984981E1
2.722283072E2,1.286634430E1,4.290078735E-1,-1.716330872E0,1.298740371E1
2.722382882E2,1.022643402E1,-2.427352295E0,2.449057159E0,1.079212087E1
2.722482682E2,9.158255310E0,-4.176015930E0,5.365143127E0,1.140602955E1
2.722582492E2,1.159773239E1,-6.222260742E0,5.980214081E0,1.445637872E1
2.722682302E2,1.513996628E1,-8.217761078E0,7.908803558E0,1.895519321E1
2.722782112E2,1.604169113E1,-7.633226624E0,8.430019684E0,1.966385605E1
2.722881912E2,1.213316895E1,-4.537663879E0,5.129832458E0,1.393267251E1
2.722981722E2,9.566755829E0,-1.154549103E0,2.885250092E0,1.005885027E1
2.723081532E2,9.211394806E0,9.361532593E-1,3.226989441E0,9.805082256E0
2.723181342E2,9.113648071E0,2.249522095E0,5.389392700E0,1.082425445E1
2.723281142E2,1.041683807E1,3.474125519E0,7.338339844E0,1.320724404E1
2.723380952E2,1.216235825E1,4.020788727E0,9.035360870E0,1.567569603E1
2.723480762E2,1.384605698E1,3.446433105E0,8.971294098E0,1.685453389E1
2.723580572E2,1.348800156E1,1.893562317E0,6.487509155E0,1.508640246E1
2.723680372E2,1.091649902E1,4.881349182E-1,4.041296082E0,1.165076395E1
2.723780182E2,8.569828949E0,-2.465373230E-1,3.331472168E0,9.197904961E0
2.723879992E2,7.697592773E0,-6.433621216E-1,3.397484894E0,8.438587141E0
2.723979802E2,7.452851715E0,-6.406677246E-1,3.412004700E0,8.221753456E0
2.724079602E2,7.156318359E0,-4.417314148E-1,3.152893524E0,7.832544713E0
2.724179412E2,6.735992432E0,-2.830613708E-1,2.673590240E0,7.252710014E0
2.724279222E2,6.454577637E0,-1.580712891E-1,2.271376648E0,6.844392660E0
2.724379032E2,6.261928253E0,-1.344204712E-1,1.816023560E0,6.521330837E0
2.724478832E2,6.119873657E0,-7.409591675E-2,1.398092651E0,6.277977927E0
2.724578642E2,6.046376495E0,3.996688843E-2,8.038284302E-1,6.099705421E0
2.724678452E2,5.983956299E0,1.454974365E-1,7.604187012E-2,5.986207886E0
2.724778262E2,5.916895752E0,2.564167786E-1,-5.054988098E-1,5.943983004E0
2.724878062E2,5.971681824E0,3.496728516E-1,-8.792715454E-1,6.046186679E0
2.724977872E2,6.117029572E0,3.835025024E-1,-1.326691132E0,6.270983520E0
2.725077682E2,6.187083893E0,2.454895020E-1,-1.838776245E0,6.459208177E0
2.725177492E2,6.291117554E0,9.834548950E-2,-2.132166138E0,6.643339849E0
2.725277292E2,6.208190002E0,-6.137237549E-3,-1.879641266E0,6.486502298E0
2.725377102E2,6.084247742E0,-1.820214844E-1,-1.168170776E0,6.198050126E0
2.725476907E2,6.248605957E0,-3.823049927E-1,-4.276606750E-1,6.274880650E0
2.725576717E2,6.592440948E0,-3.170407104E-1,-1.257385254E-2,6.600072013E0
2.725676517E2,6.993157654E0,1.257385254E-2,-2.799179077E-2,6.993224979E0
2.725776327E2,7.635771332E0,4.869374084E-1,-3.460803223E-1,7.659104612E0
2.725876137E2,8.547375641E0,1.056353302E0,-7.225474548E-1,8.642660902E0
2.725975947E2,9.808203735E0,1.656904449E0,-9.806108093E-1,9.995388458E0
2.726075747E2,1.140852585E1,2.355651398E0,-1.124012604E0,1.170328842E1
2.726175557E2,1.291229874E1,3.312012634E0,-1.612895966E0,1.342752098E1
2.726275367E2,1.420231613E1,4.487218781E0,-2.411784668E0,1.508832732E1
2.726375177E2,1.531165924E1,5.685926056E0,-2.698139191E0,1.655465551E1
2.726474977E2,1.527992523E1,6.860683136E0,-1.688189392E0,1.683434203E1
2.726574787E2,1.426383820E1,7.533533936E0,3.082090759E-1,1.613400776E1
2.726674597E2,1.345836319E1,7.297774200E0,1.329684906E0,1.536727399E1
2.726774407E2,1.357661728E1,6.237229614E0,1.253643036E0,1.499330487E1
2.726874207E2,1.426204193E1,4.561165009E0,9.346563721E-1,1.500278803E1
2.726974017E2,1.421728500E1,3.072211304E0,8.384065247E-1,1.456957792E1
2.727073827E2,1.289089325E1,1.994452515E0,8.804690552E-1,1.307395102E1
2.727173637E2,1.152198990E1,8.824150085E-1,1.058898010E0,1.160414462E1
2.727273437E2,1.039648041E1,-4.400848389E-2,1.913620605E0,1.057121968E1
2.727373247E2,9.927355957E0,-6.086343384E-1,3.831133118E0,1.065834945E1
2.727473057E2,9.846374359E0,-8.250842285E-1,5.875731354E0,1.149591540E1
2.727572867E2,1.000474503E1,-1.174906769E0,7.193291473E0,1.237815702E1
2.727672667E2,1.106918152E1,-2.046394501E0,6.835984497E0,1.316985930E1
2.727772477E2,1.221025864E1,-2.885100403E0,5.453160095E0,1.368032073E1
2.727872287E2,1.300630325E1,-3.517834625E0,4.300407257E0,1.414328771E1
2.727972097E2,1.297651520E1,-4.366120605E0,3.319946136E0,1.408811549E1
2.728071897E2,1.252909561E1,-5.054988098E0,2.878963165E0,1.381374571E1
2.728171707E2,1.214095276E1,-5.440735931E0,3.282523956E0,1.370325891E1
2.728271517E2,1.137514526E1,-5.485193481E0,3.771407318E0,1.317971132E1
2.728371327E2,1.045635590E1,-4.977299652E0,3.574866028E0,1.211975897E1
2.728471127E2,9.455088043E0,-3.960464172E0,2.858306122E0,1.064208064E1
2.728570937E2,9.116641846E0,-2.893033905E0,2.036515045E0,9.779069345E0
2.728670747E2,9.026080170E0,-2.033521271E0,1.181343384E0,9.327427522E0
2.728770557E2,8.807684326E0,-1.116228790E0,5.150788879E-1,8.893063373E0
2.728870357E2,8.688831482E0,-1.695973206E-1,5.822891235E-2,8.690681583E0
2.728970167E2,8.568182373E0,6.140231323E-1,-5.322930908E-1,8.606631717E0
2.729069977E2,8.256081390E0,1.158740387E0,-1.128952332E0,8.413090548E0
2.729169787E2,7.145391083E0,1.150208130E0,-1.472487946E0,7.385649140E0
2.729269587E2,5.829926605E0,7.861651611E-1,-1.128503265E0,5.989959892E0
2.729369397E2,4.958588562E0,6.050418091E-1,-6.776408386E-1,5.041118251E0
2.729469207E2,4.587659912E0,6.716532898E-1,-2.767744446E-1,4.644819233E0
2.729569017E2,5.273533630E0,1.067579956E0,-1.031355286E-1,5.381498012E0
2.729668817E2,5.389542389E0,1.115480347E0,-5.718109131E-2,5.504065156E0
2.729768627E2,4.608915710E0,8.819659424E-1,3.171903992E-1,4.703251822E0
2.729868437E2,3.845802612E0,5.375321960E-1,6.875202942E-1,3.943579941E0
2.729968247E2,3.535348206E0,1.782792664E-1,7.873626709E-1,3.626349460E0
2.730068047E2,3.703748016E0,-1.061293030E-1,7.482939148E-1,3.780073621E0
2.730167857E2,4.029320984E0,-2.194436646E-1,7.494914246E-1,4.104305119E0
2.730267667E2,4.901856537E0,-1.161584473E-1,8.032296753E-1,4.968588150E0
2.730367477E2,6.115083618E0,1.739382935E-1,6.647676086E-1,6.153569546E0
2.730467277E2,7.252867584E0,5.598358154E-1,3.465293884E-1,7.282690914E0
2.730567087E2,8.335266724E0,1.095272369E0,-1.919009399E-1,8.409109280E0
2.730666897E2,9.403595123E0,1.866169281E0,-1.191222839E0,9.660703954E0
2.730766707E2,1.065469345E1,2.958148499E0,-2.146536255E0,1.126413570E1
2.730866507E2,1.230576004E1,3.969445496E0,-2.724484406E0,1.321404718E1
2.730966317E2,1.417896469E1,4.053869934E0,-2.955454102E0,1.504033278E1
2.731066127E2,1.558573929E1,2.519261169E0,-3.704945526E0,1.621692225E1
2.731165937E2,1.653042480E1,4.677772522E-1,-5.148842926E0,1.732005610E1
2.731265737E2,1.545146851E1,-1.874102783E-1,-5.864654388E0,1.652807226E1
2.731365547E2,1.310898972E1,6.653663635E-1,-6.557264099E0,1.467262881E1
2.731465357E2,1.102068237E1,2.039359131E0,-7.436086578E0,1.345027172E1
2.731565167E2,1.075932587E1,2.688259735E0,-6.264323273E0,1.273701612E1
2.731664967E2,1.204634949E1,2.075733490E0,-3.298840027E0,1.266118284E1
2.731764777E2,1.193078979E1,3.505709839E-1,-6.376739502E-2,1.193610956E1
2.731864587E2,9.875863037E0,-2.405198364E0,3.717070312E0,1.082285829E1
2.731964397E2,8.768615570E0,-4.256398773E0,7.111860809E0,1.206582420E1
2.732064197E2,1.144040955E1,-4.773423615E0,7.990832977E0,1.474862554E1
2.732164007E2,1.606025253E1,-6.878945160E0,7.736062775E0,1.910754472E1
2.732263817E2,1.757345581E1,-8.891959076E0,7.639214172E0,2.112465097E1
2.732363627E2,1.470332428E1,-6.799610138E0,5.741909637E0,1.718697091E1
2.732463427E2,1.049377808E1,-2.387535095E0,2.241139526E0,1.099283442E1
2.732563237E2,8.205636292E0,2.796185303E-1,4.402345276E-1,8.222193133E0
2.732663047E2,8.905431061E0,1.609004059E0,2.936443634E0,9.514110450E0
2.732762857E2,1.015114059E1,2.041005707E0,6.593039703E0,1.227515915E1
2.732862657E2,1.137050491E1,2.243983612E0,8.675958252E0,1.447743403E1
2.732962467E2,1.346075821E1,1.920955353E0,9.163344727E0,1.639661452E1
2.733062277E2,1.445663727E1,1.266965332E0,7.320526886E0,1.625391264E1
2.733162087E2,1.211984665E1,7.156617737E-1,4.182003479E0,1.284102829E1
2.733261887E2,9.669591980E0,5.510041809E-1,2.327210541E0,9.960949933E0
2.733361697E2,8.518036652E0,2.960842896E-1,1.843566284E0,8.720283880E0
2.733461507E2,8.144263916E0,2.098635864E-1,1.912722473E0,8.368487600E0
2.733561317E2,8.057145081E0,3.875440979E-1,1.802850952E0,8.265473298E0
2.733661117E2,7.852670288E0,6.870712280E-1,1.391206970E0,8.004495884E0
2.733760927E2,7.621251526E0,8.068222046E-1,7.191046143E-1,7.697502734E0
2.733860737E2,7.364385681E0,6.433621216E-1,2.411485291E-1,7.396366939E0
2.733960547E2,7.197782135E0,4.522096252E-1,-2.333647156E-1,7.215748076E0
2.734060347E2,6.824907532E0,2.460882568E-1,-5.301974487E-1,6.849892815E0
2.734160157E2,6.431226196E0,2.131567383E-1,-5.882766724E-1,6.461592344E0
2.734259967E2,6.216422882E0,-7.214996338E-2,-7.170089722E-1,6.258052487E0
2.734359777E2,6.232439575E0,-3.760180664E-1,-6.517446899E-1,6.277695739E0
2.734459577E2,6.243366852E0,-6.497987366E-1,-4.668791199E-1,6.294429613E0
2.734559387E2,6.191275177E0,-9.693841553E-1,-3.152444458E-1,6.274629313E0
2.734659197E2,6.081253967E0,-1.295106812E0,-9.864486694E-2,6.218414772E0
2.734759007E2,5.961652679E0,-1.447190552E0,2.038760376E-1,6.138177955E0
2.734858807E2,5.922284546E0,-1.361119537E0,2.745291138E-1,6.082883105E0
2.734958617E2,5.988147583E0,-9.910890198E-1,1.475930786E-1,6.071404503E0
2.735058427E2,6.271957397E0,-3.516188049E-1,-5.403762817E-2,6.282038319E0
2.735158237E2,6.709497528E0,3.272195435E-1,-5.921685791E-1,6.743522324E0
2.735258037E2,7.113956451E0,1.032852173E0,-8.681945801E-1,7.240781852E0
2.735357847E2,7.869734802E0,1.827998657E0,-1.233285370E0,8.172839026E0
2.735457657E2,8.861272888E0,2.556383972E0,-1.612895966E0,9.362621941E0
2.735557463E2,1.011296997E1,3.185525665E0,-1.701511688E0,1.073847649E1
2.735657263E2,1.121662491E1,3.792962494E0,-1.742526398E0,1.196810917E1
2.735757073E2,1.203961349E1,4.419858856E0,-1.931583252E0,1.296990591E1
2.735856883E2,1.282053955E1,4.896767120E0,-1.767225037E0,1.383718349E1
2.735956693E2,1.334909042E1,5.302872620E0,-3.183879089E-1,1.436732557E1
2.736056493E2,1.322454941E1,5.801485748E0,1.697769470E0,1.454057651E1
2.736156303E2,1.274749146E1,6.245013428E0,2.609972534E0,1.443297224E1
2.736256113E2,1.267908371E1,6.332731018E0,1.912273407E0,1.430102917E1
2.736355923E2,1.335507797E1,5.954617310E0,4.252656555E-1,1.462861668E1
2.736455723E2,1.422312286E1,4.589306488E0,-3.909869385E-1,1.495031200E1
2.736555533E2,1.435035828E1,2.742896118E0,-5.839356995E-1,1.462180709E1
2.736655343E2,1.320718552E1,1.393302612E0,-4.406835938E-1,1.328778550E1
2.736755153E2,1.178783707E1,2.636018372E-1,8.663983154E-1,1.182257310E1
2.736854953E2,1.056697586E1,-7.770341492E-1,2.447709961E0,1.087455953E1
2.736954763E2,9.907896423E0,-1.576222229E0,3.647015991E0,1.067481212E1
2.737054573E2,9.769284668E0,-1.963616638E0,4.440366211E0,1.090924220E1
2.737154383E2,9.300459595E0,-2.129920807E0,5.006788330E0,1.077511210E1
2.737254183E2,9.078321533E0,-2.161804504E0,6.070326691E0,1.113275288E1
