"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.386717204E2,2.769173505E0,9.581306040E-1,5.506645746E0,6.237746671E0
1.386817014E2,2.897787691E0,1.340870922E0,5.496317809E0,6.356462679E0
1.386916834E2,2.889407462E0,1.726930996E0,4.876172057E0,5.925202113E0
1.387016644E2,2.635209994E0,1.918994781E0,4.102807621E0,5.240219753E0
1.387116464E2,2.212666217E0,1.756516738E0,3.801787696E0,4.736542255E0
1.387216284E2,1.740184588E0,1.250299013E0,3.788092348E0,4.352141273E0
1.387316094E2,1.094524803E0,6.607496944E-1,3.403181836E0,3.635412124E0
1.387415914E2,3.486237880E-1,8.242673725E-2,2.475427517E0,2.501214526E0
1.387515724E2,-2.614151978E-1,-4.671077460E-1,1.455162061E0,1.550491592E0
1.387615544E2,-8.466769727E-1,-9.380723155E-1,9.118750352E-1,1.558318852E0
1.387715364E2,-1.202471055E0,-1.324860953E0,5.518368244E-1,1.872356020E0
1.387815174E2,-1.175941141E0,-1.419691097E0,5.395652729E-1,1.920804795E0
1.387914994E2,-5.956139047E-1,-1.307362868E0,6.733524907E-1,1.586618155E0
1.388014804E2,1.852228349E-1,-1.115775046E0,9.007501227E-1,1.445894960E0
1.388114624E2,5.660433657E-1,-1.011428852E0,8.260455108E-1,1.423286549E0
1.388214434E2,6.208164275E-1,-9.971616456E-1,4.945206624E-1,1.274478352E0
1.388314254E2,3.745805284E-1,-1.062304013E0,6.273126841E-2,1.128155841E0
1.388414074E2,-7.726905450E-2,-1.191887960E0,-4.454397190E-1,1.274748587E0
1.388513884E2,-5.184104852E-1,-1.377634998E0,-8.923716474E-1,1.721323553E0
1.388613704E2,-9.472862117E-1,-1.555426022E0,-1.228421656E0,2.196752385E0
1.388713514E2,-1.292166101E0,-1.743453181E0,-1.482382019E0,2.628075090E0
1.388813334E2,-1.645728520E0,-1.869502486E0,-1.868209375E0,3.113465621E0
1.388913154E2,-1.956680379E0,-1.963395613E0,-2.272920313E0,3.584646034E0
1.389012964E2,-2.178011671E0,-2.025481642E0,-2.739091920E0,4.043381662E0
1.389112784E2,-2.330365260E0,-2.042033940E0,-3.085414317E0,4.372674966E0
1.389212594E2,-2.307624415E0,-1.894334442E0,-3.287727394E0,4.441034207E0
1.389312414E2,-2.115526131E0,-1.647709995E0,-3.484229507E0,4.396618508E0
1.389412234E2,-1.821347303E0,-1.301465366E0,-3.650801479E0,4.282460687E0
1.389512044E2,-1.394215801E0,-7.820960838E-1,-3.794965750E0,4.117921445E0
1.389611864E2,-9.243551861E-1,-1.731340089E-1,-3.956339546E0,4.066574787E0
1.389711674E2,-3.690369295E-1,4.772015020E-1,-4.281403221E0,4.323693222E0
1.389811494E2,5.162623644E-2,9.706100240E-1,-4.592679747E0,4.694406921E0
1.389911304E2,2.095880364E-1,1.417865596E0,-4.626464959E0,4.843392200E0
1.390011124E2,3.359153764E-1,1.558622110E0,-4.567951287E0,4.838214648E0
1.390110944E2,3.370721018E-1,1.692309633E0,-4.102102447E0,4.450255496E0
1.390210754E2,3.645540154E-1,1.557012664E0,-3.388788330E0,3.747142166E0
1.390310574E2,3.334621771E-1,1.318964328E0,-2.495019783E0,2.841828221E0
1.390410384E2,2.448455773E-1,1.115610447E0,-1.496912935E0,1.882892552E0
1.390510204E2,1.369445680E-1,8.488847351E-1,-6.285476160E-1,1.065096810E0
1.390610024E2,1.207721928E-1,6.685963655E-1,-1.587483966E-1,6.977163291E-1
1.390709834E2,4.124299939E-1,5.235652444E-1,6.512044072E-3,6.665294230E-1
1.390809654E2,9.874193072E-1,3.229832357E-1,5.414837444E-1,1.171545861E0
1.390909464E2,1.405740517E0,1.679077676E-1,1.602539377E0,2.138324549E0
1.391009284E2,1.746857138E0,-1.459903568E-2,2.663409653E0,3.185196065E0
1.391109104E2,1.852748752E0,-2.497158694E-1,3.756047852E0,4.195584753E0
1.391208914E2,1.647716135E0,-4.934748879E-1,4.952907407E0,5.243069493E0
1.391308734E2,1.248787800E0,-6.525804032E-1,5.932711886E0,6.097737488E0
1.391408544E2,7.100912775E-1,-8.589777602E-1,6.090017189E0,6.191153510E0
1.391508364E2,1.100437215E-1,-7.614653528E-1,5.014202600E0,5.072885452E0
1.391608174E2,1.524654172E-1,-4.595263924E-1,3.288406840E0,3.323857661E0
1.391707994E2,6.240287416E-1,2.909574509E-3,2.162264096E0,2.250512465E0
1.391807814E2,1.350226175E0,2.288003790E-1,1.729653168E0,2.206164186E0
1.391907624E2,2.245032456E0,9.031229228E-2,1.980618002E0,2.995191932E0
1.392007444E2,2.845285250E0,1.942532748E-2,2.261672609E0,3.634719863E0
1.392107254E2,2.942330611E0,-1.175535929E-1,1.574088580E0,3.338994329E0
1.392207074E2,2.514206544E0,-5.421462339E-1,7.627458930E-2,2.573125511E0
1.392306894E2,2.135262385E0,-1.051082622E0,-8.140704131E-1,2.515319218E0
1.392406704E2,1.983072664E0,-1.215263667E0,-8.024601817E-1,2.460362841E0
1.392506524E2,2.318000884E0,-1.188699766E0,-4.019551456E-2,2.605331248E0
1.392606334E2,2.538329524E0,-1.167513403E0,1.029337996E0,2.977539426E0
1.392706154E2,2.264456468E0,-1.219472639E0,1.007495137E0,2.762231537E0
1.392805964E2,1.910687642E0,-1.127693572E0,5.439366513E-1,2.284357052E0
1.392905784E2,1.497307476E0,-1.114252724E0,4.572984570E-1,1.921616686E0
1.393005604E2,9.672067983E-1,-1.197225737E0,6.343544859E-1,1.664705400E0
1.393105414E2,3.473344038E-1,-1.280161621E0,9.320543611E-1,1.621166338E0
1.393205234E2,-2.777249095E-1,-1.237982292E0,1.153535780E0,1.714752483E0
1.393305044E2,-8.390033792E-1,-1.180853095E0,9.108155197E-1,1.711118235E0
1.393404864E2,-1.338828782E0,-9.234892134E-1,-6.378084362E-2,1.627686343E0
1.393504684E2,-1.639221738E0,-4.875941969E-1,-1.379891438E0,2.197475003E0
1.393604494E2,-1.728502436E0,-7.299883291E-2,-2.444655375E0,2.994893889E0
1.393704314E2,-1.654838043E0,3.702166052E-1,-3.477339733E0,3.868777702E0
1.393804124E2,-1.485354305E0,9.144181354E-1,-4.375732843E0,4.710570651E0
1.393903944E2,-1.137730318E0,1.206481002E0,-5.008225576E0,5.275637412E0
1.394003754E2,-1.100126289E0,1.425967205E0,-5.066491910E0,5.377081048E0
1.394103574E2,-1.168659457E0,1.439523683E0,-4.815422410E0,5.160066506E0
1.394203394E2,-1.320457123E0,1.324404432E0,-4.541966845E0,4.911936170E0
1.394303204E2,-1.553904138E0,1.211097525E0,-4.436898812E0,4.854631433E0
1.394403024E2,-1.682210322E0,1.169432459E0,-4.491517069E0,4.936712410E0
1.394502834E2,-1.672807999E0,1.240989661E0,-4.504821239E0,4.963039022E0
1.394602654E2,-1.361229173E0,1.333605318E0,-4.172124608E0,4.586727782E0
1.394702474E2,-1.051164921E0,1.301727614E0,-3.245177790E0,3.651112346E0
1.394802284E2,-8.013313767E-1,1.265990894E0,-1.798378417E0,2.340732759E0
1.394902104E2,-6.864169246E-1,1.374606286E0,-2.909445870E-1,1.563764493E0
1.395001914E2,-7.621363208E-1,1.278162896E0,1.026920173E0,1.808070021E0
1.395101734E2,-8.242336048E-1,1.089675268E0,2.093098551E0,2.499562916E0
1.395201544E2,-8.585667010E-1,8.880189800E-1,2.844205561E0,3.100841783E0
1.395301364E2,-6.169154575E-1,7.288351120E-1,3.302552424E0,3.437824576E0
1.395401184E2,-1.350239038E-1,7.263938995E-1,3.769530947E0,3.841255408E0
1.395500994E2,6.312095609E-1,8.795900725E-1,4.063409082E0,4.205163204E0
1.395600814E2,1.717952451E0,9.890870793E-1,4.190905865E0,4.636091656E0
1.395700624E2,2.807239172E0,1.026293059E0,4.472240553E0,5.379108176E0
1.395800444E2,3.440092385E0,1.080210527E0,4.680417218E0,5.908248110E0
1.395900264E2,3.666267949E0,1.143417466E0,4.783175016E0,6.134141130E0
1.396000074E2,3.301810705E0,1.097550152E0,4.253690343E0,5.495493772E0
1.396099894E2,2.452671323E0,1.051310956E0,3.225169203E0,4.185996624E0
1.396199704E2,1.712820788E0,1.036911895E0,2.893606932E0,3.518792749E0
1.396299524E2,1.268226284E0,8.148688504E-1,3.093853603E0,3.441560586E0
1.396399334E2,7.045008277E-1,3.886433744E-1,3.212889465E0,3.312102626E0
1.396499154E2,7.275368840E-2,-2.226163638E-1,2.868130029E0,2.877676321E0
1.396598974E2,-6.796496496E-1,-8.302739248E-1,2.237882627E0,2.481813266E0
1.396698784E2,-1.424899212E0,-1.487339581E0,1.895923423E0,2.799471810E0
1.396798604E2,-1.875820403E0,-2.072935013E0,2.247804183E0,3.587253182E0
1.396898414E2,-1.840855515E0,-2.447568166E0,2.792502142E0,4.144563567E0
1.396998234E2,-1.268300251E0,-2.470313835E0,3.106980017E0,4.167056611E0
1.397098054E2,-4.753996825E-1,-2.165578297E0,3.011675665E0,3.739776000E0
1.397197864E2,6.517262712E-2,-1.680522815E0,2.093653452E0,2.685477459E0
1.397297684E2,1.670504196E-1,-1.154119625E0,6.163386297E-1,1.319003888E0
1.397397494E2,1.906965597E-1,-7.733220443E-1,-5.034680718E-1,9.422697392E-1
1.397497314E2,1.831194453E-1,-5.479846787E-1,-1.024153270E0,1.175886840E0
1.397597124E2,7.529488832E-2,-4.859290561E-1,-1.218507702E0,1.313985307E0
1.397696944E2,-1.960406224E-1,-6.265525460E-1,-1.087253498E0,1.270086685E0
1.397796764E2,-6.005792141E-1,-9.335494941E-1,-9.803324819E-1,1.480966517E0
1.397896574E2,-1.201609833E0,-1.296948246E0,-1.106131818E0,2.085537951E0
1.397996394E2,-1.868190079E0,-1.597127048E0,-1.427408252E0,2.842260244E0
1.398096204E2,-2.341022834E0,-1.771145595E0,-1.993856099E0,3.548634493E0
1.398196024E2,-2.606971158E0,-1.791248907E0,-2.592906851E0,4.089992323E0
1.398295844E2,-2.596636789E0,-1.668004804E0,-3.036682452E0,4.329688552E0
1.398395654E2,-2.381208993E0,-1.357411379E0,-3.755201760E0,4.649114128E0
1.398495474E2,-1.998715427E0,-8.101445925E-1,-4.236215354E0,4.753600546E0
1.398595284E2,-1.506956551E0,-1.506720762E-1,-4.604463056E0,4.847133189E0
1.398695104E2,-1.079143702E0,5.168514714E-1,-5.006840370E0,5.147828384E0
1.398794914E2,-7.627432618E-1,1.031566078E0,-5.215629823E0,5.371098613E0
1.398894734E2,-5.579793245E-1,1.367403248E0,-5.145531063E0,5.353281469E0
1.398994554E2,-3.730625913E-1,1.538877524E0,-4.678185920E0,4.938901015E0
1.399094364E2,-1.334694216E-1,1.657806967E0,-4.041936352E0,4.370742214E0
1.399194184E2,3.850946993E-2,1.704528852E0,-3.661705366E0,4.039181572E0
1.399293994E2,8.017395124E-2,1.665388175E0,-3.425372604E0,3.809609312E0
1.399393814E2,1.373240523E-1,1.563073595E0,-3.241113390E0,3.600954452E0
1.399493634E2,1.458098240E-1,1.449283270E0,-2.864742737E0,3.213788022E0
1.399593444E2,7.362711623E-2,1.061948503E0,-1.985762967E0,2.253089021E0
1.399693264E2,3.532449156E-3,6.491947192E-1,-6.054440975E-1,8.877098720E-1
1.399793074E2,2.009043364E-1,2.025615835E-1,8.509528953E-1,8.975046393E-1
1.399892894E2,6.398786429E-1,-3.633456883E-1,2.292723078E0,2.407912764E0
1.399992704E2,1.153471315E0,-8.091146055E-1,3.583397115E0,3.850441196E0
1.400092524E2,1.516577121E0,-1.148016593E0,4.792339942E0,5.156013032E0
1.400192344E2,1.711708648E0,-1.362050414E0,5.547356400E0,5.963077298E0
1.400292154E2,1.652863439E0,-1.297150121E0,5.608735208E0,5.989362789E0
1.400391974E2,1.396930810E0,-9.409868601E-1,5.130980852E0,5.400355216E0
1.400491784E2,1.158655602E0,-5.918285635E-1,3.961582745E0,4.169757990E0
1.400591604E2,1.059352047E0,-4.509337628E-1,2.553594266E0,2.801144711E0
1.400691414E2,9.543451166E-1,-2.753985947E-1,1.604533862E0,1.887100396E0
1.400791234E2,1.022338733E0,-2.671116284E-1,1.675759381E0,1.981084201E0
1.400891054E2,1.210776952E0,-7.073578504E-1,2.861746039E0,3.186836417E0
1.400990864E2,1.143257398E0,-1.353246554E0,3.949545082E0,4.328651068E0
1.401090684E2,7.077782652E-1,-1.851300104E0,4.045990811E0,4.505363891E0
1.401190494E2,1.747180197E-1,-2.103272414E0,3.395295112E0,3.997788154E0
1.401290314E2,-1.268043266E-1,-1.999407153E0,2.235104615E0,3.001566414E0
1.401390134E2,-4.730338991E-2,-1.820380320E0,9.771498424E-1,2.066602026E0
1.401489944E2,3.654463005E-1,-1.236561272E0,-4.580252659E-1,1.368364689E0
1.401589764E2,1.173159913E0,-4.286535323E-1,-2.160839714E0,2.495851819E0
1.401689574E2,2.075404730E0,3.468568325E-1,-3.132661573E0,3.773749195E0
1.401789394E2,2.842341469E0,7.357101220E-1,-2.871403885E0,4.106718237E0
1.401889204E2,3.065197276E0,5.231258261E-1,-1.709025360E0,3.548219646E0
1.401989024E2,2.740733818E0,-1.037399845E-1,-4.855428475E-1,2.785343013E0
1.402088844E2,1.911521455E0,-8.579192680E-1,3.309494823E-1,2.121194782E0
1.402188654E2,7.383638808E-1,-1.684523042E0,1.207357646E0,2.200116266E0
1.402288474E2,-4.863613115E-1,-2.293914741E0,2.110466536E0,3.154783853E0
1.402388284E2,-1.392776217E0,-2.289709716E0,2.332633833E0,3.552995465E0
1.402488104E2,-1.836027030E0,-2.013016986E0,1.515748571E0,3.117807943E0
1.402587924E2,-1.803904913E0,-1.418782147E0,1.344625711E-1,2.298933644E0
1.402687734E2,-1.532345161E0,-6.659326664E-1,-9.736473602E-1,1.933788301E0
1.402787554E2,-1.229699565E0,-1.200633641E-1,-1.916912588E0,2.280598628E0
1.402887364E2,-9.842580101E-1,3.787514935E-1,-2.848407370E0,3.037374042E0
1.402987184E2,-7.909433596E-1,8.017265023E-1,-3.525847065E0,3.701344932E0
1.403086994E2,-7.712493525E-1,1.040082547E0,-3.970984483E0,4.176758915E0
1.403186814E2,-7.836632837E-1,1.108235646E0,-4.070140981E0,4.290496707E0
1.403286634E2,-7.932249431E-1,1.145551407E0,-3.914715557E0,4.155296828E0
1.403386444E2,-8.783196187E-1,1.107866833E0,-3.792440922E0,4.047396993E0
1.403486264E2,-1.054748387E0,1.089613873E0,-3.831307365E0,4.120518011E0
1.403586074E2,-1.158665689E0,1.046986355E0,-3.912390119E0,4.212538789E0
1.403685894E2,-1.189964226E0,1.050145898E0,-3.793750699E0,4.112343083E0
1.403785704E2,-1.138330096E0,9.898077486E-1,-3.513969031E0,3.824067617E0
1.403885524E2,-9.864141709E-1,9.597703095E-1,-3.113596727E0,3.404211589E0
1.403985344E2,-7.573399960E-1,1.021267523E0,-2.665090728E0,2.952839279E0
1.404085154E2,-6.083128877E-1,1.228070092E0,-2.234356171E0,2.621173062E0
1.404184974E2,-5.070399897E-1,1.370263267E0,-1.906453673E0,2.401931843E0
1.404284784E2,-4.351953971E-1,1.404783182E0,-1.226948742E0,1.915258217E0
1.404384604E2,-2.914063708E-1,1.345312028E0,3.756836057E-3,1.376515979E0
1.404484428E2,-1.935720742E-3,1.178739472E0,1.479097053E0,1.891337776E0
1.404584238E2,2.169764319E-1,9.212563080E-1,2.802787394E0,2.958278069E0
1.404684058E2,6.432245658E-1,7.876994705E-1,3.705837811E0,3.842842982E0
1.404783868E2,1.132923322E0,8.134775054E-1,4.229814407E0,4.453828783E0
1.404883688E2,1.921973353E0,8.588785037E-1,4.568745339E0,5.030416268E0
1.404983498E2,2.665763158E0,8.283849818E-1,4.890646840E0,5.631246878E0
1.405083318E2,3.135752704E0,6.921708772E-1,5.006349204E0,5.947737208E0
1.405183138E2,2.698796418E0,7.335869980E-1,5.043626958E0,5.767133160E0
1.405282948E2,1.878249775E0,9.294792473E-1,4.156067569E0,4.654530216E0
1.405382768E2,1.160940694E0,1.184043043E0,2.715467999E0,3.181746011E0
1.405482578E2,6.986085154E-1,1.398504295E0,1.756839797E0,2.351670511E0
1.405582398E2,2.976724664E-1,1.318417906E0,1.606858131E0,2.099720868E0
1.405682208E2,3.363283360E-1,1.024027847E0,2.308854377E0,2.548049904E0
1.405782028E2,3.540720043E-1,4.514608893E-1,3.031459719E0,3.085276640E0
1.405881848E2,-1.054782886E-1,-2.109815741E-1,2.621177554E0,2.631769492E0
1.405981658E2,-7.621898228E-1,-7.622731456E-1,1.678715149E0,1.995013339E0
1.406081478E2,-1.346537459E0,-1.190906213E0,1.198400881E0,2.160459536E0
1.406181288E2,-1.932573770E0,-1.481765723E0,6.616182983E-1,2.523531218E0
1.406281108E2,-2.067097737E0,-1.462727773E0,9.955820203E-2,2.534240997E0
1.406380928E2,-1.514729401E0,-1.157562465E0,-6.152475393E-1,2.003218798E0
1.406480738E2,-5.324534507E-1,-7.083714652E-1,-9.046455377E-1,1.266365018E0
1.406580558E2,2.103296095E-1,-4.444056389E-1,-7.940284967E-1,9.339251416E-1
1.406680368E2,5.624723250E-1,-4.676553378E-1,-7.716143650E-1,1.063233445E0
1.406780188E2,7.156907174E-1,-5.445853999E-1,-7.257172304E-1,1.155617566E0
1.406879998E2,6.733475205E-1,-6.983373508E-1,-6.256088054E-1,1.154321583E0
1.406979818E2,4.695447193E-1,-9.460157579E-1,-6.078467184E-1,1.218562961E0
1.407079638E2,1.017248878E-1,-1.218302172E0,-6.180454320E-1,1.369886233E0
1.407179448E2,-3.239639600E-1,-1.479567754E0,-6.056341320E-1,1.631216138E0
1.407279268E2,-8.527624623E-1,-1.760165401E0,-6.880605769E-1,2.073358004E0
1.407379078E2,-1.425312025E0,-2.000630390E0,-9.123843277E-1,2.620397201E0
1.407478898E2,-1.955370310E0,-2.125769284E0,-1.338663306E0,3.183455284E0
1.407578708E2,-2.296940529E0,-2.071953265E0,-2.056870372E0,3.714786919E0
1.407678528E2,-2.475780689E0,-1.907453547E0,-2.940682865E0,4.291326691E0
1.407778348E2,-2.514474639E0,-1.617405338E0,-3.742865889E0,4.790368232E0
1.407878158E2,-2.213992512E0,-1.247203497E0,-4.364809660E0,5.050627958E0
1.407977978E2,-1.653881147E0,-8.098034075E-1,-4.507769405E0,4.869403394E0
1.408077788E2,-1.135175816E0,-4.516009301E-1,-4.181125227E0,4.355958643E0
1.408177608E2,-6.954356700E-1,-2.616857046E-1,-3.668201038E0,3.742700768E0
1.408277428E2,-4.744129649E-1,-1.395014092E-1,-3.218402220E0,3.256169706E0
1.408377238E2,-2.389742419E-1,-3.580250144E-2,-2.898610395E0,2.908665111E0
1.408477058E2,-8.339225873E-2,2.510390943E-1,-2.967564855E0,2.979331479E0
1.408576868E2,5.646846190E-2,5.516836274E-1,-3.307788021E0,3.353953653E0
1.408676688E2,3.351910526E-1,8.866133094E-1,-3.341097854E0,3.472948470E0
1.408776498E2,6.242849958E-1,1.163056217E0,-2.944881166E0,3.227190202E0
1.408876318E2,7.087702453E-1,1.296706025E0,-2.243101852E0,2.686132479E0
1.408976138E2,6.295745333E-1,1.150041192E0,-1.478374922E0,1.975993737E0
1.409075948E2,5.649658701E-1,9.538393325E-1,-8.016655451E-1,1.368087553E0
1.409175768E2,6.427683368E-1,7.349929610E-1,-1.944538343E-1,9.955792692E-1
1.409275578E2,9.006285006E-1,4.239000383E-1,6.937627816E-1,1.213313536E0
1.409375398E2,1.197807535E0,1.125118312E-1,1.728304800E0,2.105810838E0
1.409475208E2,1.512760497E0,-4.620996058E-2,2.688658515E0,3.085362911E0
1.409575028E2,1.856666386E0,2.321344614E-3,3.421497654E0,3.892796123E0
1.409674848E2,2.115860007E0,4.466512620E-2,3.873733007E0,4.414143853E0
1.409774658E2,2.098010943E0,1.931373337E-1,4.230387434E0,4.726005691E0
1.409874478E2,1.857035345E0,4.059493786E-1,4.389292536E0,4.783227377E0
1.409974288E2,1.491514785E0,3.557881621E-1,3.901651123E0,4.192145400E0
1.410074108E2,1.007937479E0,5.805437297E-2,3.571721980E0,3.711671615E0
1.410173928E2,7.119043529E-1,-2.838609776E-1,4.182925000E0,4.252557633E0
1.410273738E2,6.324224196E-1,-8.162245274E-1,4.999649464E0,5.105161639E0
1.410373558E2,4.362427796E-1,-1.295205337E0,5.222297988E0,5.398171996E0
1.410473368E2,2.388134435E-1,-1.689280775E0,5.236825980E0,5.507726186E0
1.410573188E2,-3.450398102E-2,-1.986595903E0,4.738822716E0,5.138501196E0
1.410672998E2,-2.009055059E-1,-1.971428811E0,3.555042213E0,4.070039276E0
1.410772818E2,-1.255230555E-1,-1.810967180E0,2.459320192E0,3.056732565E0
1.410872638E2,1.854574545E-1,-1.556642243E0,1.356966260E0,2.073375743E0
1.410972448E2,6.241303369E-1,-1.073458747E0,7.479816735E-2,1.243964278E0
1.411072268E2,1.258398138E0,-4.581185290E-1,-1.132321497E0,1.753736136E0
1.411172078E2,1.912304543E0,1.002753630E-1,-1.971891033E0,2.748693883E0
1.411271898E2,2.348462538E0,4.359090498E-1,-2.446723536E0,3.419319970E0
1.411371708E2,2.339595236E0,3.138039842E-1,-2.429958984E0,3.387754340E0
1.411471528E2,1.914451641E0,-1.484973505E-1,-1.584574977E0,2.489589204E0
1.411571348E2,1.152263280E0,-7.169037223E-1,-6.011551648E-1,1.484267208E0
1.411671158E2,1.567023097E-1,-1.256773343E0,-2.387622803E-1,1.288814291E0
1.411770978E2,-7.740767737E-1,-1.528383380E0,-1.499916065E-1,1.719781408E0
1.411870788E2,-1.519221670E0,-1.522176999E0,-2.881221360E-1,2.169809131E0
1.411970608E2,-1.834005356E0,-1.218525390E0,-9.740438014E-1,2.407725295E0
1.412070418E2,-1.875312134E0,-7.143134058E-1,-1.912464026E0,2.772103514E0
1.412170238E2,-1.777222167E0,-2.743918504E-1,-2.823540916E0,3.347565209E0
1.412270058E2,-1.562470747E0,2.010006693E-1,-3.719027960E0,4.038921276E0
1.412369868E2,-1.363194568E0,6.971842799E-1,-4.511739079E0,4.764467953E0
1.412469688E2,-1.192858890E0,1.058692773E0,-4.971847708E0,5.221399463E0
1.412569498E2,-1.175952689E0,1.196835728E0,-5.032210270E0,5.304566022E0
1.412669318E2,-1.273949393E0,1.212082343E0,-4.860778677E0,5.169067615E0
1.412769128E2,-1.280939008E0,1.137029529E0,-4.612770195E0,4.920496902E0
1.412868948E2,-1.315127386E0,1.033382077E0,-4.286624785E0,4.601368340E0
1.412968768E2,-1.311942553E0,8.883503710E-1,-3.902125917E0,4.211525415E0
1.413068578E2,-1.233594834E0,8.307167052E-1,-3.416059159E0,3.725762558E0
1.413168398E2,-9.423406367E-1,8.696631083E-1,-2.827936853E0,3.105083999E0
1.413268208E2,-4.923690332E-1,9.981816924E-1,-2.138599829E0,2.410892612E0
1.413368028E2,-1.471514677E-1,1.137151297E0,-1.324715357E0,1.752038072E0
1.413467838E2,-8.467806146E-2,1.214632167E0,-5.541704482E-1,1.337761773E0
1.413567658E2,-1.289107861E-1,1.212120203E0,7.192192197E-2,1.221075813E0
1.413667478E2,-1.266255480E-1,1.133385983E0,5.557550436E-1,1.268645531E0
1.413767288E2,-1.295395079E-1,1.050391773E0,9.708313411E-1,1.436181345E0
1.413867108E2,-1.259149651E-1,9.143083540E-1,1.605744821E0,1.852088220E0
1.413966918E2,9.526576102E-4,7.273816404E-1,2.415041567E0,2.522203546E0
1.414066738E2,2.877926454E-1,6.219218436E-1,3.263514658E0,3.334687288E0
1.414166548E2,8.996368128E-1,5.094734547E-1,3.936116951E0,4.069634658E0
1.414266368E2,1.648492645E0,4.490644079E-1,4.546235313E0,4.856690474E0
1.414366188E2,2.104859787E0,3.384865433E-1,5.044321607E0,5.476329824E0
1.414465995E2,2.020671576E0,3.337704715E-1,5.365836607E0,5.743406554E0
1.414565815E2,1.679706836E0,7.026061106E-1,5.203856454E0,5.513183509E0
1.414665625E2,1.435764654E0,1.129092372E0,4.059270422E0,4.451285892E0
1.414765445E2,1.228531437E0,1.402369013E0,3.189729229E0,3.694631361E0
1.414865265E2,1.151449567E0,1.357628750E0,3.316279932E0,3.763868292E0
1.414965075E2,9.805239782E-1,9.769413891E-1,3.511685109E0,3.774622372E0
1.415064895E2,3.201384922E-1,4.868725044E-1,3.007707744E0,3.063631728E0
1.415164705E2,-6.543401228E-1,-1.150188249E-1,1.813281800E0,1.931160587E0
1.415264525E2,-1.311111810E0,-5.250258788E-1,7.734363574E-1,1.610239160E0
1.415364335E2,-1.864008150E0,-8.340412858E-1,3.109052271E-1,2.065626614E0
1.415464155E2,-2.369008485E0,-1.274216172E0,3.397524655E-2,2.690164004E0
1.415563965E2,-2.485243531E0,-1.436461788E0,-2.338243067E-2,2.870610495E0
1.415663785E2,-1.870100656E0,-1.305734126E0,-3.441320300E-2,2.281096741E0
1.415763605E2,-8.545161885E-1,-8.018041241E-1,2.354141647E-1,1.195201907E0
1.415863415E2,-7.231120035E-2,-4.658251593E-1,3.381550062E-1,5.801472200E-1
1.415963235E2,2.074530718E-1,-3.860179746E-1,3.106842023E-1,5.371883536E-1
1.416063045E2,2.932995531E-1,-3.887044778E-1,2.492124242E-1,5.470124599E-1
