"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.118557033E1,1.307566059E-1,1.562715746E0,-2.080531423E-1,1.581917792E0
8.119558233E1,1.972008562E-1,1.534242729E0,-1.594769597E-1,1.555063288E0
8.120559433E1,3.092016408E-1,1.334735731E0,-2.537935714E-1,1.393390219E0
8.121560633E1,4.402064610E-1,1.098324616E0,-3.763710921E-1,1.241673826E0
8.122561833E1,4.682020524E-1,9.933495533E-1,-5.087633103E-1,1.210287818E0
8.123563033E1,4.017437688E-1,1.187120433E0,-3.485139334E-1,1.300813184E0
8.124564333E1,3.095147592E-1,1.599391236E0,-3.714736104E-3,1.629068910E0
8.125565533E1,3.866588295E-2,2.084605470E0,3.831814903E-1,2.119882797E0
8.126566733E1,-1.179307749E-1,2.458619111E0,6.917175718E-1,2.556792678E0
8.127567933E1,-1.257271233E-1,2.669085546E0,7.948582166E-1,2.787763359E0
8.128569133E1,3.187061436E-3,2.732428433E0,9.503969304E-1,2.892996651E0
8.129570333E1,6.199338634E-2,2.507481369E0,9.501618724E-1,2.682184479E0
8.130571533E1,2.954020657E-2,1.869955353E0,9.031829298E-1,2.076859420E0
8.131572733E1,1.414623095E-1,1.048662459E0,6.987913140E-1,1.268074855E0
8.132573933E1,2.178244974E-1,2.163633513E-1,5.206777431E-1,6.044550634E-1
8.133575133E1,2.350946509E-1,-4.621072072E-1,4.115111770E-1,6.619320317E-1
8.134576333E1,1.717025375E-1,-8.617263901E-1,5.385415716E-1,1.030573218E0
8.135577533E1,4.160739787E-2,-1.183218586E0,4.956865241E-1,1.283527377E0
8.136578733E1,-1.092846067E-1,-1.464709979E0,3.988752709E-1,1.521978952E0
8.137579933E1,-1.386289316E-1,-1.669540282E0,1.925469842E-1,1.686314643E0
8.138581133E1,-9.574662142E-2,-1.855715629E0,-1.207672957E-1,1.862104361E0
8.139582333E1,-4.146706469E-2,-2.086601125E0,-3.827183177E-1,2.121814573E0
8.140583533E1,-8.951641314E-2,-2.145864410E0,-4.575914756E-1,2.195936523E0
8.141584733E1,-1.678386974E-1,-2.063263133E0,-4.483201305E-1,2.118068820E0
8.142585933E1,-2.045744875E-1,-1.959052302E0,-5.321001327E-1,2.040310563E0
8.143587133E1,-3.010360041E-1,-1.805387474E0,-5.217996776E-1,1.903239741E0
8.144588333E1,-3.507890119E-1,-1.489860608E0,-3.216039506E-1,1.564022590E0
8.145589533E1,-4.218315127E-1,-1.102900062E0,-1.505097429E-1,1.190371184E0
8.146590733E1,-4.311041003E-1,-8.242778975E-1,-1.580864918E-1,9.435444539E-1
8.147591933E1,-3.054732368E-1,-6.783922058E-1,-1.493775027E-1,7.588435423E-1
8.148593233E1,-2.126068076E-1,-6.019305056E-1,-1.019426966E-1,6.464629159E-1
8.149594433E1,2.603677422E-2,-5.802589703E-1,-1.590612227E-1,6.022282447E-1
8.150595633E1,4.558226198E-1,-5.688089526E-1,-3.948788452E-1,8.290037320E-1
8.151596833E1,9.280151045E-1,-7.057250154E-1,-3.901952255E-1,1.229435702E0
8.152598033E1,1.364550099E0,-8.525041616E-1,-4.132484579E-1,1.661184699E0
8.153599233E1,1.845693501E0,-8.414558476E-1,-5.285976505E-1,2.096198445E0
8.154600433E1,2.184927611E0,-6.378908819E-1,-5.040476040E-1,2.331282357E0
8.155601633E1,2.263059276E0,-2.960258174E-1,-2.180683994E-1,2.292732518E0
8.156602863E1,2.281588518E0,1.132535505E-1,1.501418799E-1,2.289326345E0
8.157604062E1,2.504498119E0,6.662147945E-1,5.619306535E-1,2.651814292E0
8.158605262E1,2.459150623E0,1.039468882E0,7.050987055E-1,2.761355017E0
8.159606463E1,1.788903296E0,1.170484520E0,6.777460154E-1,2.242665529E0
8.160607663E1,1.179371410E0,1.045504378E0,3.389554900E-1,1.612106433E0
8.161608863E1,5.547765121E-1,6.337142158E-1,1.037155724E-1,8.486033264E-1
8.162610063E1,6.384443209E-2,1.225816137E-1,-2.500761310E-1,2.857279035E-1
8.163611263E1,-1.635045218E-1,-3.340110844E-1,-6.558237076E-1,7.539243123E-1
8.164612462E1,-2.635667539E-1,-7.048362386E-1,-7.390617460E-1,1.054738746E0
8.165613662E1,-2.899586003E-1,-9.198553151E-1,-7.967510334E-1,1.251008393E0
8.166614862E1,-4.117275971E-1,-1.096073438E0,-8.451039255E-1,1.443986579E0
8.167616063E1,-3.541005094E-1,-1.313230841E0,-9.619687895E-1,1.665937083E0
8.168617263E1,4.944654062E-2,-1.491979054E0,-9.580915008E-1,1.773805452E0
8.169618463E1,4.872861949E-1,-1.544291754E0,-7.565145153E-1,1.787344138E0
8.170619663E1,8.080873959E-1,-1.539553170E0,-8.803913603E-1,1.948927436E0
8.171620963E1,1.006271461E0,-1.420248921E0,-8.477076175E-1,1.936052028E0
8.172622162E1,9.666742632E-1,-1.188054818E0,-8.486882687E-1,1.751058297E0
8.173623362E1,6.224502857E-1,-7.299687409E-1,-9.750876756E-1,1.367879635E0
8.174624563E1,-4.519773446E-2,-1.498343164E-1,-8.698073152E-1,8.837748148E-1
8.175625763E1,-5.947378457E-1,4.946019387E-1,-8.289866602E-1,1.133826735E0
8.176626963E1,-7.608124381E-1,1.103224583E0,-8.140278015E-1,1.567986386E0
8.177628163E1,-7.525503223E-1,1.659294791E0,-5.185791774E-1,1.894337762E0
8.178629363E1,-5.842977152E-1,2.203378208E0,-1.911897723E-1,2.287538606E0
8.179630563E1,-3.345878757E-1,2.566340611E0,3.902534053E-2,2.588353947E0
8.180631762E1,2.426068246E-1,2.624776515E0,2.338079345E-1,2.646313658E0
8.181632962E1,9.835005033E-1,2.297026044E0,3.883312793E-1,2.528715696E0
8.182634163E1,1.555577465E0,1.896910433E0,4.498387255E-1,2.494082059E0
8.183635363E1,1.897269159E0,1.676649912E0,2.889002542E-1,2.548381554E0
8.184636563E1,2.054108148E0,1.451591166E0,1.273728222E-2,2.515281184E0
8.185637763E1,2.025588353E0,1.182116970E0,-3.224987939E-2,2.345516737E0
8.186638963E1,1.690420105E0,1.239610888E0,-1.083587001E-1,2.099022842E0
8.187640162E1,1.114721744E0,1.728453904E0,-1.495650521E-1,2.062165650E0
8.188641362E1,2.492279193E-1,2.332965955E0,-6.669451118E-2,2.347188288E0
8.189642563E1,-5.273287682E-1,2.978045404E0,1.808016090E-1,3.029772150E0
8.190643763E1,-1.056435455E0,3.362517375E0,3.082406509E-1,3.538020812E0
8.191644963E1,-1.239865826E0,3.180583599E0,2.688304174E-1,3.424273513E0
8.192646163E1,-1.073200811E0,2.419263842E0,1.013461344E-1,2.648559713E0
8.193647363E1,-8.101282203E-1,1.424545455E0,-3.477789384E-1,1.675287342E0
8.194648562E1,-6.379853144E-1,4.732736349E-1,-8.403261656E-1,1.156356891E0
8.195649862E1,-6.943341277E-1,-2.442516464E-1,-1.093389420E0,1.318051278E0
8.196651062E1,-9.562320131E-1,-6.747219086E-1,-1.336247821E0,1.776284762E0
8.197652263E1,-1.430304962E0,-8.406898624E-1,-1.400304068E0,2.171032753E0
8.198653463E1,-1.987036491E0,-6.380125040E-1,-1.021191728E0,2.323404080E0
8.199654663E1,-2.426184021E0,-1.324078596E-1,-5.461637096E-1,2.490420756E0
8.200655863E1,-2.596387698E0,3.293894452E-1,-2.577432194E-1,2.629858942E0
8.201657063E1,-2.432368037E0,4.109154189E-1,-8.533528849E-2,2.468308704E0
8.202658262E1,-2.144566913E0,2.216381246E-1,-3.374676660E-2,2.156253590E0
8.203659462E1,-1.665330872E0,-1.088377333E-1,-2.482705839E-1,1.687249492E0
8.204660662E1,-1.146690445E0,-4.667580825E-1,-2.683860290E-1,1.266804304E0
8.205661863E1,-6.333242065E-1,-9.336997676E-1,-2.625798900E-1,1.158379474E0
8.206663063E1,-1.593711251E-1,-1.466372927E0,-3.083166647E-1,1.506886818E0
8.207664263E1,1.576932483E-1,-1.585348563E0,2.436936758E-1,1.611702155E0
8.208665463E1,1.994935495E-1,-1.073107914E0,1.095957663E0,1.546764840E0
8.209666663E1,2.895438682E-1,-2.187764972E-1,1.565373159E0,1.606888899E0
8.210667862E1,4.190994743E-1,2.579031408E-1,1.874272352E0,1.937796494E0
8.211669062E1,5.743702394E-1,1.070525783E-1,2.090227422E0,2.170348383E0
8.212670263E1,7.974274832E-1,-2.960521299E-1,1.834907581E0,2.022479490E0
8.213671463E1,8.718923593E-1,-6.869250476E-1,1.277461084E0,1.692326543E0
8.214672663E1,8.729293630E-1,-1.194245850E0,8.497469071E-1,1.705959738E0
8.215673863E1,7.705203509E-1,-1.627575985E0,7.099926057E-1,1.935663891E0
8.216675063E1,4.685218951E-1,-1.897393997E0,6.925813517E-1,2.073471889E0
8.217676363E1,2.889749524E-1,-1.937329311E0,7.381669758E-1,2.093237174E0
8.218677562E1,3.375077194E-1,-1.728577865E0,8.346127050E-1,1.948966717E0
8.219678762E1,1.540446040E-1,-1.564040725E0,8.314300655E-1,1.777984556E0
8.220679963E1,1.892948359E-2,-1.282652242E0,8.905087245E-1,1.561589219E0
8.221681163E1,-2.968633214E-2,-1.005369090E0,1.033355326E0,1.442037279E0
8.222682363E1,-1.547854280E-1,-8.593611914E-1,1.093292356E0,1.399195612E0
8.223683563E1,-1.547351602E-1,-8.769589716E-1,7.811207682E-1,1.184546184E0
8.224684763E1,-1.310397573E-3,-9.582206511E-1,5.204280670E-1,1.090428313E0
8.225685962E1,1.352949588E-1,-1.102465614E0,2.124186735E-1,1.130865531E0
8.226687162E1,1.822015421E-1,-1.249670438E0,4.300641730E-2,1.263615114E0
8.227688363E1,1.512540569E-1,-1.291803719E0,-2.776448026E-2,1.300924865E0
8.228689563E1,9.885072548E-2,-1.144861436E0,-3.378126517E-2,1.149617479E0
8.229690763E1,1.507274786E-1,-8.121572042E-1,-1.123905015E-1,8.336364447E-1
8.230691963E1,4.006322496E-1,-2.772363746E-1,1.625501101E-1,5.136036849E-1
8.231693163E1,3.211074855E-1,7.811003029E-2,9.693384008E-1,1.024123103E0
8.232694362E1,-1.235159987E-1,8.575409532E-2,1.894263983E0,1.900222619E0
8.233695562E1,-2.538881502E-1,-4.240576208E-2,2.376088586E0,2.389990462E0
8.234696762E1,-3.339116818E-1,-6.837032318E-2,2.189492825E0,2.215863340E0
8.235697963E1,-4.999608388E-1,-7.238385201E-2,9.175098507E-1,1.047389416E0
8.236699163E1,-9.100644448E-1,-1.443057740E-1,2.419425809E-1,9.526687056E-1
8.237700363E1,-1.415890406E0,-1.757941997E-1,9.999908209E-2,1.430261885E0
8.238701563E1,-1.510026193E0,-8.365143657E-2,-8.307794166E-1,1.725506043E0
8.239702763E1,-1.282728987E0,-8.760532379E-2,-2.197058537E0,2.545610843E0
8.240704062E1,-1.136547718E0,-2.329647660E-1,-2.554982979E0,2.806056187E0
8.241705262E1,-9.616064814E-1,-1.261957777E-1,-2.553226476E0,2.731222773E0
8.242706462E1,-1.295883029E0,2.960644090E-1,-2.585617712E0,2.907298731E0
8.243707663E1,-1.528863144E0,7.187491035E-1,-2.152447790E0,2.736248212E0
8.244708863E1,-1.777725905E0,1.312994029E0,-1.673594157E0,2.772215741E0
8.245710063E1,-1.970126051E0,1.979328107E0,-9.640924251E-1,2.954422213E0
8.246711263E1,-1.969003824E0,2.717571827E0,1.057316192E-1,3.357581253E0
8.247712463E1,-1.810909000E0,3.128416495E0,-2.909168858E-2,3.614862030E0
8.248713662E1,-1.406468057E0,3.014329131E0,-5.698989467E-1,3.374776632E0
8.249714862E1,-1.058912336E0,2.655274422E0,-5.110560036E-1,2.903955205E0
8.250716063E1,-5.434758908E-1,2.283143585E0,-5.835421818E-1,2.418394540E0
8.251717263E1,-1.635662100E-1,2.021864262E0,-9.520401442E-1,2.240774293E0
8.252718463E1,1.007326884E-1,1.635460956E0,-8.328364670E-1,1.838068604E0
8.253719663E1,2.351019233E-1,1.154169618E0,-3.203654373E-1,1.220661475E0
8.254720863E1,2.872883230E-1,6.536187226E-1,1.156579256E-3,7.139701343E-1
8.255722062E1,1.569047695E-1,-4.410964072E-2,1.809239620E-1,2.435123141E-1
8.256723233E1,-1.130323796E-1,-8.889428401E-1,4.660230875E-2,8.973112431E-1
8.257724433E1,-5.604996206E-1,-1.736618956E0,-3.381795645E-1,1.855901571E0
8.258725633E1,-1.041775755E0,-2.362660455E0,-2.989073070E-1,2.599385837E0
8.259726833E1,-1.068108252E0,-2.361458852E0,-9.640187502E-1,2.765262248E0
8.260728033E1,-1.166106125E0,-2.199045421E0,-1.832940724E0,3.091160940E0
8.261729333E1,-1.197480822E0,-1.935638881E0,-1.683571261E0,2.831089964E0
8.262730533E1,-1.223168371E0,-1.612358606E0,-9.471202970E-1,2.234474882E0
8.263731733E1,-1.278910170E0,-1.199241126E0,-1.760900505E-1,1.762043759E0
8.264732933E1,-1.103067877E0,-6.546308756E-1,4.097658563E-1,1.346554263E0
8.265734133E1,-7.479424971E-1,-2.417987394E-1,7.768458688E-1,1.105157959E0
8.266735333E1,-2.962442109E-1,3.326539457E-2,9.322286081E-1,9.787325461E-1
8.267736533E1,-7.789075971E-3,2.406503463E-1,1.241803594E0,1.264930600E0
8.268737733E1,2.481102240E-1,4.114966321E-1,1.170965745E0,1.265720719E0
8.269738933E1,5.438613684E-1,4.240728235E-1,1.058045486E0,1.262966032E0
8.270740133E1,6.696085185E-1,3.236047947E-1,1.103164356E0,1.330438735E0
8.271741333E1,8.287689976E-1,3.135160089E-1,1.155275327E0,1.455957218E0
8.272742533E1,9.214774789E-1,2.267427438E-1,1.019751486E0,1.392991784E0
8.273743733E1,7.982403924E-1,3.992654264E-2,1.070387204E0,1.335855763E0
8.274744933E1,6.502333309E-1,-1.556160432E-1,1.122505776E0,1.306537009E0
8.275746133E1,4.375285824E-1,-2.647940844E-1,1.041413666E0,1.160211012E0
8.276747333E1,2.687516262E-1,-4.369402063E-1,9.282723820E-1,1.060581819E0
8.277748533E1,2.180143127E-1,-7.479518527E-1,7.536218977E-1,1.083931815E0
8.278749733E1,2.151727121E-1,-1.060942782E0,5.346214521E-1,1.207360335E0
8.279750933E1,1.704021898E-1,-1.269406545E0,2.635579830E-1,1.307628652E0
8.280752133E1,7.065044492E-2,-1.296637613E0,1.071683532E-1,1.302975687E0
8.281753333E1,-9.262647405E-2,-1.153007777E0,1.695119512E-1,1.169076943E0
8.282754633E1,-1.728498343E-1,-9.625499296E-1,2.005840735E-1,9.983052653E-1
8.283755833E1,-1.086295724E-1,-8.287282133E-1,2.009325492E-1,8.596305747E-1
8.284757033E1,3.295636922E-2,-5.158472121E-1,3.967943931E-1,6.516366003E-1
8.285758233E1,1.206111020E-1,-1.457921362E-1,4.870403194E-1,5.225042178E-1
8.286759433E1,2.120959072E-1,3.294379771E-2,5.061127675E-1,5.497454875E-1
8.287760633E1,2.902097382E-1,8.797194421E-2,3.958775496E-1,4.986780418E-1
8.288761833E1,5.568901344E-1,1.424995691E-1,3.412665289E-2,5.758449248E-1
8.289763033E1,6.905304408E-1,1.420838320E-1,-2.375700331E-1,7.439486714E-1
8.290764233E1,5.645189966E-1,1.275733817E-1,-3.323733159E-1,6.674044399E-1
8.291765433E1,3.041905770E-1,1.691962016E-1,-3.665338826E-1,5.054763583E-1
8.292766633E1,-3.042072415E-2,2.865638530E-1,-4.143015414E-1,5.046682371E-1
8.293767833E1,-3.645298956E-1,4.201429099E-1,-3.547248824E-1,6.597210409E-1
8.294769033E1,-6.806888460E-1,5.346723229E-1,-2.388061710E-1,8.979087844E-1
8.295770233E1,-8.936419550E-1,6.810275459E-1,-1.626964366E-1,1.135281724E0
8.296771433E1,-1.019035933E0,8.121823472E-1,-7.289727408E-2,1.305139230E0
8.297772633E1,-1.138898299E0,6.281219387E-1,1.920073227E-1,1.314721764E0
8.298773833E1,-1.248575839E0,3.816097587E-1,3.833516443E-1,1.360707947E0
8.299775033E1,-1.424574399E0,3.968259680E-1,2.999031061E-1,1.508915153E0
8.300776233E1,-1.487800049E0,3.726559174E-1,1.690552837E-1,1.543049289E0
8.301777433E1,-1.475782559E0,2.958872384E-1,3.352565414E-1,1.542037733E0
8.302778633E1,-1.247179816E0,2.913959920E-1,4.549461222E-1,1.359170737E0
8.303779933E1,-9.124246734E-1,3.467422271E-1,6.386106741E-1,1.166435832E0
8.304781133E1,-5.887440476E-1,4.212538809E-1,9.305427828E-1,1.178975935E0
8.305782333E1,-1.736634743E-1,4.240693152E-1,1.296179191E0,1.374799724E0
8.306783533E1,1.637533209E-1,3.485993028E-1,1.338934032E0,1.393226818E0
8.307784733E1,4.343601224E-1,2.648192275E-1,1.449140013E0,1.535840069E0
8.308785933E1,5.012642562E-1,1.871898383E-1,1.351113782E0,1.453208293E0
8.309787133E1,5.746167361E-1,1.158672559E-1,1.230557644E0,1.363041353E0
8.310788333E1,5.787649701E-1,-6.258976579E-2,1.200401798E0,1.334110508E0
8.311789533E1,5.148367401E-1,-1.677531087E-1,1.209556126E0,1.325226017E0
8.312790733E1,5.225783075E-1,-1.320850933E-1,1.094120541E0,1.219686155E0
8.313791933E1,4.884871764E-1,-1.755433542E-1,1.046145233E0,1.167842044E0
8.314793133E1,4.534539127E-1,-3.080254734E-1,1.093326416E0,1.223054698E0
8.315794333E1,3.483495536E-1,-3.434268558E-1,1.143399559E0,1.243644631E0
8.316795533E1,1.478898248E-1,-2.053898817E-1,1.228959600E0,1.254750215E0
8.317796733E1,-5.330877274E-2,-7.046362638E-2,1.152363998E0,1.155746396E0
8.318797933E1,-2.034477656E-1,-7.099864662E-2,1.004180351E0,1.027039424E0
8.319799133E1,-2.834286491E-1,-1.435316026E-1,9.273216248E-1,9.802339087E-1
8.320800333E1,-3.813431988E-1,-2.093010843E-1,7.627341986E-1,8.780620917E-1
8.321801533E1,-3.794334982E-1,-2.946137148E-1,8.373475939E-1,9.653590076E-1
8.322802733E1,-3.854938448E-1,-2.914328295E-1,8.860519767E-1,1.009270382E0
8.323803933E1,-2.834639516E-1,-1.353864312E-1,8.147299790E-1,8.731931266E-1
8.324805233E1,-4.066497289E-2,-5.375930071E-3,8.566428208E-1,8.576243135E-1
8.325806433E1,2.756511214E-1,6.145131290E-2,1.031412588E0,1.069379134E0
8.326807633E1,6.043501566E-1,3.437928915E-2,1.024926272E0,1.190333949E0
8.327808833E1,8.344918869E-1,-8.190194964E-2,9.407064861E-1,1.260164010E0
8.328810033E1,7.541310440E-1,-9.784847617E-2,9.018323692E-1,1.179656551E0
8.329811233E1,5.066255683E-1,-1.396315098E-3,7.678037345E-1,9.198880317E-1
8.330812433E1,3.046013439E-1,1.720098817E-1,7.195601124E-1,8.000850788E-1
8.331813633E1,6.542939298E-2,2.538942897E-1,7.233608025E-1,7.694115716E-1
8.332814833E1,-4.599580631E-2,1.977727139E-1,6.765392963E-1,7.063533676E-1
8.333816033E1,9.159955680E-3,1.531865251E-1,5.694486380E-1,5.897641626E-1
8.334817233E1,2.705430669E-1,1.023379683E-2,4.351392639E-1,5.124884980E-1
8.335818433E1,4.647262482E-1,-2.123182476E-1,4.140191575E-1,6.576179641E-1
8.336819633E1,5.812094352E-1,-4.384458643E-1,6.034139442E-1,9.455937667E-1
8.337820833E1,6.053224389E-1,-4.629924756E-1,7.119113696E-1,1.042878270E0
8.338822033E1,3.861738029E-1,4.466337204E-2,7.117423850E-1,8.109884373E-1
8.339823233E1,3.171222791E-1,1.090137345E-1,2.370589864E-1,4.106671368E-1
8.340824433E1,3.093697117E-1,-4.781209767E-2,2.588678948E-1,4.062120163E-1
8.341825633E1,1.845650597E-1,-1.768431902E-1,1.098750659E-1,2.782270750E-1
8.342826833E1,3.913687617E-2,-1.390462035E-1,-5.638119221E-2,1.550625055E-1
8.343828033E1,-1.184689380E-1,-7.122376442E-2,-1.580326243E-1,2.099571962E-1
8.344829233E1,-1.869162251E-1,-7.348956048E-2,-2.616588805E-1,3.298541503E-1
8.345830533E1,-2.403653311E-1,-5.993396044E-4,-3.380918928E-1,4.148276504E-1
8.346831733E1,-3.441071793E-1,1.054592121E-1,-3.990625280E-1,5.373846830E-1
8.347832933E1,-4.241125480E-1,9.619488358E-2,-4.303175768E-1,6.117990895E-1
8.348834133E1,-3.335040943E-1,7.070687056E-2,-3.681651827E-1,5.017669222E-1
8.349835333E1,-1.999201038E-1,9.051431358E-2,-3.670729959E-1,4.276721562E-1
8.350836533E1,-6.282069426E-2,1.099802792E-1,-1.999361106E-1,2.366781565E-1
8.351837733E1,-9.181970447E-2,3.962576187E-1,1.072320879E-1,4.206538709E-1
8.352838933E1,-1.841656584E-1,6.478995609E-1,1.578374004E-1,6.918117343E-1
8.353840133E1,-1.827570641E-1,7.310791272E-1,3.168576926E-1,8.174812732E-1
8.354841333E1,-3.533829099E-1,6.829419243E-1,5.272422659E-1,9.323484113E-1
8.355842533E1,-4.258875069E-1,5.601053721E-1,4.962180360E-1,8.610055375E-1
8.356843721E1,-3.456221929E-1,2.159031755E-1,4.398972163E-1,5.996485991E-1
8.357844921E1,-2.620087450E-1,-3.643821073E-1,3.744499163E-1,5.844960584E-1
8.358846121E1,-1.256946713E-1,-9.321888471E-1,1.341941839E-1,9.501490809E-1
8.359847321E1,1.191073260E-3,-1.359825549E0,-2.119628099E-1,1.376246771E0
8.360848521E1,-2.356954157E-2,-1.684339585E0,-3.029962101E-1,1.711537924E0
8.361849721E1,-5.571110129E-2,-1.790687574E0,-4.284091187E-1,1.842064084E0
8.362850921E1,-2.730082530E-1,-1.503360075E0,-3.138691076E-1,1.559852184E0
8.363852121E1,-3.449409923E-1,-1.102651556E0,-3.989536967E-1,1.222288343E0
8.364853321E1,-3.414262310E-1,-7.331057721E-1,-4.172632293E-1,9.100134872E-1
8.365854621E1,-3.690557867E-1,-5.047269773E-1,-5.168786609E-1,8.112429017E-1
8.366855821E1,-3.733643076E-1,-3.891216767E-1,-6.684829295E-1,8.588864957E-1
8.367857021E1,-2.628232987E-1,-2.869222873E-1,-6.620481417E-1,7.679246234E-1
8.368858221E1,-1.044692785E-1,-1.632677096E-1,-7.285408509E-1,7.538845711E-1
8.369859421E1,2.073627323E-2,1.083372116E-1,-7.275070632E-1,7.358216301E-1
8.370860621E1,4.787700176E-3,4.931038821E-1,-6.036314607E-1,7.794519234E-1
8.371861821E1,-3.593991101E-2,9.204681033E-1,-3.992280042E-1,1.003960261E0
8.372863021E1,1.677248228E-2,1.217594951E0,-3.578161226E-1,1.269193114E0
8.373864221E1,1.398057568E-1,1.219103533E0,-3.322960961E-1,1.271290592E0
8.374865421E1,1.945675626E-1,1.039617986E0,3.173868656E-3,1.057672996E0
8.375866621E1,1.902143471E-1,7.633423090E-1,-6.174513549E-3,7.867090334E-1
8.376867821E1,9.315027494E-2,4.307766563E-1,-5.858720049E-2,4.446098980E-1
8.377869021E1,1.339743286E-2,4.719872475E-2,-1.435269248E-1,1.516812084E-1
8.378870221E1,-6.525233198E-2,-3.406845117E-1,-2.442535467E-1,4.242447388E-1
8.379871421E1,-1.287124193E-1,-6.960888040E-1,-3.666397172E-1,7.972021025E-1
8.380872621E1,-2.267234115E-1,-8.463704324E-1,-3.153027718E-1,9.312154702E-1
8.381873821E1,-3.540997785E-1,-7.792788953E-1,-4.779139853E-1,9.803387308E-1
8.382875021E1,-4.890172631E-1,-6.463289988E-1,-7.143543363E-1,1.080361595E0
8.383876221E1,-6.068757883E-1,-5.106683332E-1,-8.064772920E-1,1.131143665E0
8.384877421E1,-7.421312419E-1,-3.011134797E-1,-8.416552377E-1,1.161813947E0
8.385878721E1,-8.110514957E-1,-6.572094977E-2,-9.410497177E-1,1.244065249E0
8.386879921E1,-6.296872383E-1,6.277453780E-2,-8.641197286E-1,1.071050683E0
8.387881121E1,-2.921561301E-1,1.079425246E-1,-6.874799484E-1,7.547419906E-1
8.388882321E1,4.497089904E-2,1.950251073E-1,-5.684500066E-1,6.026546144E-1
8.389883521E1,3.345028353E-1,3.533641988E-1,-4.055751568E-1,6.334426664E-1
8.390884721E1,5.056496680E-1,4.298533809E-1,-2.685807413E-1,7.159546986E-1
8.391885921E1,4.950878423E-1,4.032099581E-1,-2.194752395E-1,6.751737722E-1
8.392887121E1,4.440396032E-1,3.219938868E-1,-2.331343353E-1,5.959889685E-1
8.393888321E1,3.820915693E-1,2.725159174E-1,-4.266649673E-1,6.342727228E-1
8.394889521E1,3.053676032E-1,3.457172102E-1,-4.021861837E-1,6.119832423E-1
8.395890721E1,1.378899166E-1,4.617025799E-1,-4.431417632E-1,6.546430506E-1
8.396891921E1,6.578684058E-3,4.726093912E-1,-4.236495582E-1,6.347297566E-1
8.397893121E1,5.716267258E-2,3.900203937E-1,-3.197947490E-1,5.075944840E-1
8.398894321E1,1.934370035E-1,2.267865980E-1,-2.846447968E-1,4.121561545E-1
8.399895521E1,4.344270730E-1,2.048922837E-2,-3.429299156E-1,5.538480091E-1
8.400896721E1,6.730300167E-1,-2.863094991E-1,-4.654021863E-1,8.669150637E-1
8.401897921E1,7.571141472E-1,-5.822528708E-1,-5.826738703E-1,1.118815926E0
8.402899121E1,5.879018293E-1,-7.688807917E-1,-6.474529798E-1,1.164474815E0
8.403900321E1,3.249952626E-1,-7.952160662E-1,-6.018141460E-1,1.048890261E0
8.404901521E1,2.515550928E-1,-7.315205920E-1,-5.471550319E-1,9.475130449E-1
8.405902821E1,2.542626643E-1,-6.240733266E-1,-6.193101847E-1,9.152388346E-1
8.406904021E1,2.804800810E-1,-3.773284274E-1,-7.888730798E-1,9.183499082E-1
8.407905221E1,2.916675587E-1,-1.739406323E-1,-9.904458991E-1,1.047047462E0
8.408906421E1,3.434069753E-1,-1.665246087E-1,-9.727112210E-1,1.044904740E0
8.409907621E1,4.038975906E-1,-1.160146058E-1,-9.598017383E-1,1.047765255E0
8.410908821E1,5.830095370E-1,-1.024081349E-2,-9.202598693E-1,1.089441702E0
